"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name"
"320","XLOC_000320",307.66,300.563,312.452,395.029,478.786,330.337,"PPCS"
"321","XLOC_000321",17.6816,11.132,28.5949,30.201,24.2863,17.0374,"CCDC30"
"322","XLOC_000322",632.117,685.412,744.165,655.965,707.771,477.994,"PPIH"
"323","XLOC_000323",18129.8,18608.7,19722.1,13870.7,13546.5,12182.7,"YBX1"
"324","XLOC_000324",89.292,103.368,107.405,118.388,112.758,112.636,"C1orf50"
"325","XLOC_000325",2.65224,4.77085,1.39487,8.45628,1.73473,6.62566,"LOC100129924"
"326","XLOC_000326",130.844,138.355,134.605,151.005,166.534,132.513,"ERMAP"
"327","XLOC_000327",191.845,235.362,222.482,123.22,138.779,143.872,"ZNF691"
"328","XLOC_000328",20.3338,20.6737,18.1333,1.20804,1.73473,2.83957,"FLJ32224"
"329","XLOC_000329",12.3771,7.95141,6.97436,2.41608,0,0,"FAM183A"
"330","XLOC_000330",7.95671,11.132,9.06667,9.66432,13.8779,11.3583,"WDR65"
"331","XLOC_000331",137.032,161.414,133.908,27.7849,15.6126,43.5401,"TMEM125"
"332","XLOC_000332",3.53632,9.54169,8.36924,0,1.73473,1.89305,"TIE1"
"333","XLOC_000333",12.3771,14.3125,20.2257,20.5367,6.93893,16.0909,"MPL"
"334","XLOC_000334",1988.29,2113.48,2174.61,1319.18,1295.85,1702.8,"CDC20"
"335","XLOC_000335",304.123,346.681,285.252,459.055,390.315,690.962,"SZT2"
"336","XLOC_000336",2248.21,2199.36,2176.7,1461.73,1601.16,3435.88,"PTPRF"
"337","XLOC_000337",2442.71,2496.74,2551.92,1783.07,1805.86,1773.78,"KDM4A"
"338","XLOC_000338",53.0448,71.5627,62.0718,57.9859,53.7767,133.46,"ST3GAL3"
"339","XLOC_000339",24.7542,26.2397,25.1077,0,0,2.83957,"ARTN"
"340","XLOC_000340",255.499,279.094,288.739,222.279,175.208,287.743,"IPO13"
"341","XLOC_000341",450.88,500.144,576.083,251.272,230.72,315.192,"DPH2"
"342","XLOC_000342",303.239,410.293,378.708,425.23,470.113,541.411,"ATP6V0B"
"343","XLOC_000343",352.748,366.56,349.416,250.064,282.762,537.625,"B4GALT2"
"344","XLOC_000344",22.102,27.0348,25.8051,32.6171,45.1031,83.2941,"CCDC24"
"345","XLOC_000345",1.76816,1.59028,2.09231,0,3.46947,0,"KLF17"
"346","XLOC_000346",202.454,253.65,285.949,217.447,143.983,306.674,"DMAP1"
"347","XLOC_000347",986.632,1285.74,1196.1,604.02,593.279,809.278,"RNF220"
"348","XLOC_000348",3.53632,3.9757,3.48718,2.41608,3.46947,10.4118,"C1orf228"
"349","XLOC_000349",1633.78,1535.42,1556.68,1292.6,1250.74,1287.27,"KIF2C"
"350","XLOC_000350",11897.1,12250.7,13746.5,7350.92,8279.88,10709,"RPS8"
"351","XLOC_000351",0,0,0,0,0,0,"SNORD55"
"352","XLOC_000352",0,3.18056,0.697436,0,0,0.946523,"SNORD46"
"353","XLOC_000353",0.884079,0.795141,2.09231,0,0,0,"SNORD38A"
"354","XLOC_000354",0,0,1.39487,0,1.73473,0,"SNORD38B"
"355","XLOC_000355",41.5517,52.4793,37.6616,41.0733,27.7557,63.4171,"PLK3"
"356","XLOC_000356",3.53632,3.18056,0.697436,4.83216,3.46947,11.3583,"BTBD19"
"357","XLOC_000357",571.999,646.45,670.236,858.916,902.061,1379.08,"UROD"
"358","XLOC_000358",7.07263,11.132,4.88206,3.62412,3.46947,2.83957,"LOC400752"
"359","XLOC_000359",114.046,147.896,132.513,13.2884,20.8168,21.77,"HPDL"
"360","XLOC_000360",338.602,375.307,349.416,231.944,192.555,242.31,"TOE1"
"361","XLOC_000361",148.525,140.74,172.964,106.307,130.105,151.444,"MMACHC"
"362","XLOC_000362",1486.14,1707.17,1611.78,607.644,563.788,869.855,"AKR1A1"
"363","XLOC_000363",22120.5,21593.6,22592.8,12756.9,13230.8,10123.1,"NASP"
"364","XLOC_000364",1031.72,977.228,1008.49,741.736,888.184,565.074,"TMEM69"
"365","XLOC_000365",571.999,606.693,562.831,532.745,501.338,887.839,"MAST2"
"366","XLOC_000366",0.884079,1.59028,1.39487,3.62412,5.2042,8.51871,"TSPAN1"
"367","XLOC_000367",36.2472,38.1668,25.8051,18.1206,24.2863,35.0214,"LURAP1"
"368","XLOC_000368",887.616,871.475,867.611,761.065,627.973,834.834,"RAD54L"
"369","XLOC_000369",3623.84,3861.2,4025.6,2704.8,2805.06,1946.05,"UQCRH"
"370","XLOC_000370",462.373,481.06,420.554,443.35,402.458,428.775,"NSUN4"
"371","XLOC_000371",175.048,200.376,188.308,91.811,98.8798,213.914,"FAAH"
"372","XLOC_000372",12.3771,12.7223,14.6462,1.20804,1.73473,0.946523,"LOC729041"
"373","XLOC_000373",15.9134,19.0834,17.4359,30.201,27.7557,32.1818,"DMBX1"
"374","XLOC_000374",1.76816,3.9757,1.39487,0,0,0.946523,"LOC100507423"
"375","XLOC_000375",0.884079,0,0.697436,3.62412,0,1.89305,"ATPAF1-AS1"
"376","XLOC_000376",4.4204,3.9757,6.97436,6.0402,10.4084,14.1979,"LOC100130197"
"377","XLOC_000377",0,0,0,0,0,0,"CYP4B1"
"378","XLOC_000378",45.9721,53.2744,64.8616,67.6502,65.9199,46.3796,"CYP4X1"
"379","XLOC_000379",1.76816,2.38542,0.697436,4.83216,0,0,"CYP4Z1"
"380","XLOC_000380",0,0,0.697436,0,0,0,"CYP4A22"
"381","XLOC_000381",1231.52,1194.3,1285.38,1789.11,1996.68,1367.73,"CMPK1"
"382","XLOC_000382",0.884079,3.18056,2.09231,0,0,0,"FOXE3"
"383","XLOC_000383",0,0.795141,0,0,8.67367,3.78609,"FOXD2"
"384","XLOC_000384",3.53632,6.36113,4.18462,157.045,170.004,222.433,"SLC5A9"
"385","XLOC_000385",1.76816,4.77085,0.697436,14.4965,22.5515,16.0909,"ELAVL4"
"386","XLOC_000386",0,0,0,30.201,39.8989,33.1283,"CDKN2C"
"387","XLOC_000387",0,0,0,0,0,0,"C1orf185"
"388","XLOC_000388",1644.39,1646.74,1648.04,3473.11,3663.76,2654.05,"RNF11"
"389","XLOC_000389",2469.23,2324.2,2151.59,3152.98,3316.81,2479.89,"OSBPL9"
"390","XLOC_000390",3503.61,3465.22,3494.16,2712.05,3098.23,2180.79,"BTF3L4"
"391","XLOC_000391",1243.9,1082.98,1106.83,1485.89,1543.91,1179.37,"ZFYVE9"
"392","XLOC_000392",1440.17,1451.93,1538.54,1647.77,1750.35,1341.22,"PRPF38A"
"393","XLOC_000393",132.612,154.257,137.395,163.085,161.33,152.39,"GPX7"
"394","XLOC_000394",1.76816,1.59028,2.09231,15.7045,19.0821,17.9839,"FAM159A"
"395","XLOC_000395",1076.81,977.228,1059.41,1575.28,1580.34,1357.31,"ZYG11B"
"396","XLOC_000396",71.6104,49.2987,52.3077,95.4351,74.5935,71.9358,"ZYG11A"
"397","XLOC_000397",1074.16,1044.82,1060.1,1034.08,1157.07,783.721,"SCP2"
"398","XLOC_000398",0,0.795141,0,0,0,0,"PODN"
"399","XLOC_000399",624.16,632.137,649.313,629.389,544.706,624.705,"CPT2"
"400","XLOC_000400",0.884079,1.59028,2.78975,6.0402,1.73473,1.89305,"LOC100507564"
"401","XLOC_000401",0,0.795141,0,0,0,0,"DMRTB1"
"402","XLOC_000402",0,1.59028,2.78975,2.41608,3.46947,0.946523,"DIO1"
"403","XLOC_000403",957.458,970.072,981.991,920.526,999.206,801.705,"LRRC42"
"404","XLOC_000404",318.269,302.949,285.252,177.582,201.229,206.342,"TCEANC2"
"405","XLOC_000405",0,0,0,0,0,0,"MIR4781"
"406","XLOC_000406",1503.82,1560.86,1507.16,924.15,910.735,926.646,"MRPL37"
"407","XLOC_000407",15.9134,19.8785,26.5026,10.8724,12.1431,22.7166,"ACOT11"
"408","XLOC_000408",657.755,699.724,743.467,698.247,608.891,565.074,"HEATR8,HEATR8-TTC4,TTC4"
"409","XLOC_000409",7.07263,0,0,0,1.73473,0.946523,"C1orf177"
"410","XLOC_000410",4.4204,3.18056,2.09231,0,1.73473,2.83957,"TMEM61"
"411","XLOC_000411",6.18855,3.9757,4.18462,0,0,0,"BSND"
"412","XLOC_000412",425.242,431.762,440.78,106.307,97.1451,252.722,"PCSK9"
"413","XLOC_000413",15.9134,22.2639,24.4103,103.891,65.9199,61.524,"LOC100507634"
"414","XLOC_000414",0,0,0,0,0,0,"MIR4422"
"415","XLOC_000415",641.842,601.922,558.647,379.324,503.073,478.941,"PRKAA2"
"416","XLOC_000416",0,0,0,1.20804,0,0,"C8A"
"417","XLOC_000417",0,0,0,0,0,0,"LOC100131060"
"418","XLOC_000418",137.032,109.729,123.446,65.2341,85.0019,84.2406,"FGGY"
"419","XLOC_000419",1548.02,1486.91,1417.89,639.053,771.956,660.673,"HOOK1"
"420","XLOC_000420",37.1313,38.9619,34.1744,3.62412,8.67367,5.67914,"NFIA"
"421","XLOC_000421",1711.58,1558.48,1429.74,2104.4,1968.92,1933.75,"INADL"
"422","XLOC_000422",25900,24728.1,27285.8,22958.8,24459.7,15454.8,"L1TD1"
"423","XLOC_000423",2819.33,2711.43,2818.34,3035.8,3299.46,2120.21,"USP1"
"424","XLOC_000424",4.4204,3.18056,2.78975,1.20804,3.46947,1.89305,"ANGPTL3"
"425","XLOC_000425",704.611,659.172,664.657,660.798,803.182,660.673,"ATG4C"
"426","XLOC_000426",87.5238,87.4655,89.2719,14.4965,15.6126,4.73262,"FOXD3"
"427","XLOC_000427",830.15,741.867,744.862,719.991,740.731,434.454,"ALG6"
"428","XLOC_000428",99.901,110.525,114.38,184.83,206.433,155.23,"EFCAB7"
"429","XLOC_000429",82.2194,78.719,96.9437,169.126,149.187,106.957,"DLEU2L"
"430","XLOC_000430",861.977,841.259,742.77,3330.56,3434.77,3737.82,"PGM1"
"431","XLOC_000431",2056.37,1956.84,1660.6,834.755,726.853,606.722,"ROR1"
"432","XLOC_000432",0,0.795141,0,0,0,0,"UBE2U"
"433","XLOC_000433",1723.07,1791.45,1747.08,4257.13,3575.29,3007.1,"CACHD1"
"434","XLOC_000434",0,0,0,0,0,0,"MIR4794"
"435","XLOC_000435",1054.71,1075.03,1064.29,920.526,851.754,696.641,"RAVER2"
"436","XLOC_000436",5139.15,4957.7,4724.43,2633.53,2569.14,1855.19,"AK4"
"437","XLOC_000437",188.309,159.823,161.805,935.022,933.287,749.647,"DNAJC6"
"438","XLOC_000438",1632.01,1535.42,1444.39,2488.56,2550.06,1841.93,"LEPR,LEPROT"
"439","XLOC_000439",389.879,357.018,411.488,740.528,626.239,481.78,"PDE4B"
"440","XLOC_000440",55.697,56.455,57.1898,77.3145,88.4714,35.0214,"SGIP1"
"441","XLOC_000441",0,0,0,0,0,0,"MIR3117"
"442","XLOC_000442",53.0448,39.757,37.6616,13.2884,12.1431,10.4118,"TCTEX1D1"
"443","XLOC_000443",1492.33,1362.87,1397.66,1320.39,1549.12,1040.23,"MIER1"
"444","XLOC_000444",8.84079,12.7223,7.6718,7.24824,8.67367,9.46523,"IL23R"
"445","XLOC_000445",58.3492,58.0453,47.4257,8.45628,10.4084,10.4118,"IL12RB2"
"446","XLOC_000446",198.918,192.424,214.113,511.001,607.157,390.914,"GADD45A"
"447","XLOC_000447",0.884079,0.795141,1.39487,9.66432,6.93893,3.78609,"LOC100289178"
"448","XLOC_000448",0.884079,0,0.697436,14.4965,17.3473,8.51871,"LRRC7"
"449","XLOC_000449",0,0,0,0,0,0,"PIN1P1"
"450","XLOC_000450",6001.13,6056.59,6442.22,7104.48,7608.54,5356.38,"SRSF11"
"451","XLOC_000451",2005.09,1975.13,2113.23,496.504,464.909,484.62,"HHLA3"
"452","XLOC_000452",587.029,577.272,555.159,215.031,206.433,174.16,"CTH"
"453","XLOC_000453",30.9428,31.0105,31.3846,37.4492,45.1031,36.9144,"ZRANB2-AS1"
"454","XLOC_000454",3.53632,0.795141,0.697436,2.41608,6.93893,0.946523,"ZRANB2-AS2"
"455","XLOC_000455",120.235,135.174,131.815,399.861,416.336,310.46,"FPGT,FPGT-TNNI3K,TNNI3K"
"456","XLOC_000456",2.65224,0.795141,0.697436,0,0,0.946523,"TYW3"
"457","XLOC_000457",18.5657,20.6737,27.8975,0,0,0,"LHX8"
"458","XLOC_000458",1722.19,1667.41,1757.54,3544.39,4040.19,2385.24,"ACADM"
"459","XLOC_000459",2211.08,2166.76,2367.8,2396.75,2338.42,1486.04,"RABGGTB"
"460","XLOC_000460",1.76816,4.77085,1.39487,1.20804,0,2.83957,"SNORD45C"
"461","XLOC_000461",19.4497,16.698,14.6462,18.1206,5.2042,7.57219,"SNORD45A"
"462","XLOC_000462",2.65224,2.38542,2.09231,3.62412,0,0,"SNORD45B"
"463","XLOC_000463",2.65224,1.59028,1.39487,4.83216,0,1.89305,"MSH4"
"464","XLOC_000464",798.324,723.578,779.037,328.587,334.804,275.438,"ST6GALNAC3"
"465","XLOC_000465",100.785,93.0315,82.9949,59.1939,53.7767,55.8449,"ST6GALNAC5"
"466","XLOC_000466",79.5671,71.5627,91.3642,6.0402,5.2042,13.2513,"AK5"
"467","XLOC_000467",350.979,262.397,298.503,388.989,416.336,349.267,"FAM73A"
"468","XLOC_000468",281.137,268.758,311.754,915.694,850.019,521.534,"NEXN"
"469","XLOC_000469",320.037,305.334,368.944,427.646,522.155,343.588,"DNAJB4"
"470","XLOC_000470",32.7109,29.4202,33.477,2.41608,0,3.78609,"GIPC2"
"471","XLOC_000471",0,0,0,1.20804,0,0.946523,"MGC27382"
"472","XLOC_000472",7.95671,3.9757,4.88206,85.7708,142.248,136.299,"PTGFR"
"473","XLOC_000473",0,0,0,0,0,0.946523,"IFI44L"
"474","XLOC_000474",0,0,0,0,0,0,"IFI44"
"475","XLOC_000475",7040.81,6497.89,5917.75,5216.31,5030.73,3792.72,"LPHN2"
"476","XLOC_000476",1364.13,1246.78,1312.58,957.975,1020.02,792.24,"PRKACB"
"477","XLOC_000477",41.5517,47.7085,41.1488,14.4965,17.3473,12.3048,"SAMD13"
"478","XLOC_000478",0,0,0,0,0,0.946523,"DNASE2B"
"479","XLOC_000479",858.441,823.766,934.565,965.223,1077.27,715.572,"RPF1"
"480","XLOC_000480",15.9134,7.95141,6.97436,12.0804,10.4084,8.51871,"WDR63"
"481","XLOC_000481",0,0,0,0,0,0,"MIR4423"
"482","XLOC_000482",1.76816,3.9757,5.57949,4.83216,3.46947,1.89305,"LOC646626"
"483","XLOC_000483",1837.12,1975.13,2224.82,2076.62,1878.72,1643.16,"CYR61"
"484","XLOC_000484",2.65224,2.38542,0.697436,1.20804,1.73473,0,"CLCA2"
"485","XLOC_000485",0,0,0,0,1.73473,0,"CLCA1"
"486","XLOC_000486",0,0,0.697436,0,0,0,"CLCA4"
"487","XLOC_000487",1.76816,0.795141,0.697436,0,0,0.946523,"CLCA3P"
"488","XLOC_000488",1470.22,1386.73,1386.5,2923.46,3063.54,2335.07,"SH3GLB1"
"489","XLOC_000489",1383.58,1293.69,1311.18,2198.63,2100.76,1483.2,"HS2ST1"
"490","XLOC_000490",17.6816,20.6737,25.8051,10.8724,8.67367,11.3583,"LOC339524"
"491","XLOC_000491",1076.81,1067.87,1232.37,705.495,680.015,535.732,"LMO4"
"492","XLOC_000492",1695.66,1614.93,1581.09,2673.39,2694.04,2088.98,"PKN2"
"493","XLOC_000493",12.3771,17.4931,10.4615,18.1206,12.1431,16.0909,"GBP6"
"494","XLOC_000494",3.53632,0.795141,0.697436,0,0,3.78609,"GBP1P1"
"495","XLOC_000495",1685.94,1587.1,1512.04,3154.19,3238.75,2750.6,"LRRC8B"
"496","XLOC_000496",209.527,185.268,154.133,241.608,249.802,199.716,"LRRC8C"
"497","XLOC_000497",1791.14,1753.29,1738.71,485.632,421.54,391.861,"LRRC8D"
"498","XLOC_000498",1297.83,1315.16,1389.29,1551.12,1467.58,869.855,"ZNF326"
"499","XLOC_000499",2300.37,2327.38,2321.77,1535.42,1608.1,1168.01,"CDC7"
"500","XLOC_000500",0,0,0,0,0,0,"HSP90B3P"
"501","XLOC_000501",4.4204,12.7223,10.4615,254.896,260.21,242.31,"BRDT"
"502","XLOC_000502",14.1453,7.95141,11.8564,6.0402,5.2042,7.57219,"EPHX4"
"503","XLOC_000503",11.493,15.1077,8.36924,15.7045,19.0821,15.1444,"BTBD8"
"504","XLOC_000504",97.2487,83.4898,60.677,90.603,102.349,105.064,"KIAA1107"
"505","XLOC_000505",0,0,0,3.62412,0,0,"C1orf146"
"506","XLOC_000506",464.142,427.786,425.436,633.013,707.771,461.903,"RPAP2"
"507","XLOC_000507",26514.4,27197.8,27947,22168.7,22339.9,17023.2,"RPL5"
"508","XLOC_000508",7.07263,7.15627,12.5539,10.8724,3.46947,12.3048,"SNORD21"
"509","XLOC_000509",5.30448,6.36113,5.57949,6.0402,5.2042,4.73262,"SNORA66"
"510","XLOC_000510",3172.08,3223.5,3174.73,2221.58,2574.34,1775.68,"MTF2"
"511","XLOC_000511",650.682,556.599,569.108,709.119,688.689,528.16,"CCDC18"
"512","XLOC_000512",1618.75,1566.43,1537.85,1198.38,1266.36,1083.77,"DR1"
"513","XLOC_000513",5295.63,5105.6,4949.71,9140.03,9053.57,7163.29,"FNBP1L"
"514","XLOC_000514",2.65224,6.36113,6.27693,21.7447,22.5515,17.0374,"LOC100129046"
"515","XLOC_000515",0,0,0,0,0,0,"MIR760"
"516","XLOC_000516",1198.81,1110.81,1180.06,1354.21,1309.72,864.176,"ABCD3"
"517","XLOC_000517",57.4652,64.4064,53.7026,42.2814,31.2252,29.3422,"SLC44A3"
"518","XLOC_000518",108.742,88.2607,102.523,65.2341,81.5325,66.2566,"LOC729970"
"519","XLOC_000519",500.389,525.588,526.565,698.247,815.325,614.294,"RWDD3,TMEM56,TMEM56-RWDD3"
"520","XLOC_000520",71.6104,74.7433,59.2821,51.9457,83.2672,62.4705,"FLJ31662"
"521","XLOC_000521",1972.38,1969.56,2248.54,1446.02,1615.04,1147.19,"PTBP2"
"522","XLOC_000522",44.204,42.9376,34.1744,67.6502,58.9809,52.0588,"LOC729987"
"523","XLOC_000523",663.944,654.401,733.006,796.098,962.777,611.454,"SNX7"
"524","XLOC_000524",0,0.795141,0.697436,0,1.73473,1.89305,"LOC100129620"
"525","XLOC_000525",100.785,104.163,109.498,3.62412,0,7.57219,"LPPR4"
"526","XLOC_000526",0.884079,0.795141,0,6.0402,0,5.67914,"PALMD"
"527","XLOC_000527",1405.69,1315.16,1233.77,9489.15,10307.8,7837.21,"AGL"
"528","XLOC_000528",251.963,244.903,223.18,2074.2,2255.15,1674.4,"SLC35A3"
"529","XLOC_000529",1739.87,1598.23,1731.73,4588.13,4492.96,3337.44,"HIAT1"
"530","XLOC_000530",413.749,402.341,433.805,500.128,515.216,336.016,"CCDC76"
"531","XLOC_000531",814.237,797.526,916.432,1616.36,1764.22,1312.83,"RTCD1"
"532","XLOC_000532",0.884079,0.795141,0,2.41608,0,0,"MIR553"
"533","XLOC_000533",357.168,349.067,306.872,800.93,827.468,668.246,"CDC14A"
"534","XLOC_000534",2.65224,1.59028,0,0,0,0,"GPR88"
"535","XLOC_000535",14.1453,7.95141,8.36924,77.3145,50.3073,33.1283,"VCAM1"
"536","XLOC_000536",823.962,744.252,761.601,1263.61,1273.29,906.769,"SLC30A7"
"537","XLOC_000537",32.7109,34.1911,29.9898,26.5769,26.021,20.8235,"S1PR1"
"538","XLOC_000538",0,0,0,0,0,0,"DNAJA1P5"
"539","XLOC_000539",295.282,279.89,259.446,297.178,395.519,269.759,"AMY2B,RNPC3"
"540","XLOC_000540",2.65224,0.795141,2.09231,1.20804,0,3.78609,"LOC648740"
"541","XLOC_000541",0,0,0,0,0,0,"AMY2A"
"542","XLOC_000542",0,0,0,0,0,0,"AMY1A"
"543","XLOC_000543",0,0,0,0,0,0,"AMY1A"
"544","XLOC_000544",5.30448,5.56599,2.78975,6.0402,5.2042,5.67914,"LOC100129138"
"545","XLOC_000545",854.905,907.256,935.262,494.088,520.42,441.08,"PRMT6"
"546","XLOC_000546",16.7975,29.4202,16.7385,41.0733,43.3683,35.9679,"NTNG1"
"547","XLOC_000547",0,0,0,0,0,0,"NBPF6"
"548","XLOC_000548",1425.14,1171.24,1164.02,822.675,900.327,821.582,"FAM102B"
"549","XLOC_000549",2455.09,2310.68,2526.81,2655.27,2669.75,1779.46,"PRPF38B"
"550","XLOC_000550",26.5224,28.6251,34.8718,0,0,0.946523,"FNDC7"
"551","XLOC_000551",1205.88,1162.5,1252.6,1200.79,1347.89,844.299,"STXBP3"
"552","XLOC_000552",0,0,0,0,0,0,"SRG7"
"553","XLOC_000553",243.122,228.205,237.826,1346.96,1465.85,1156.65,"GPSM2"
"554","XLOC_000554",592.333,558.984,606.77,641.469,723.384,495.032,"TMEM167B"
"555","XLOC_000555",0,0,0,0,0,0,"SCARNA2"
"556","XLOC_000556",55.697,42.9376,50.2154,26.5769,41.6336,37.8609,"KIAA1324"
"557","XLOC_000557",2468.35,2647.02,2636.31,1917.16,1863.1,1916.71,"SARS"
"558","XLOC_000558",631.233,663.943,580.267,173.958,213.372,423.096,"CELSR2"
"559","XLOC_000559",46.8562,37.3716,46.7282,3.62412,3.46947,6.62566,"SYPL2"
"560","XLOC_000560",28.2905,53.2744,51.6103,16.9126,1.73473,38.8075,"ATXN7L2"
"561","XLOC_000561",151.178,134.379,140.882,148.589,154.391,161.856,"CYB561D1"
"562","XLOC_000562",0.884079,0.795141,2.78975,0,0,0,"GPR61"
"563","XLOC_000563",3190.64,3066.06,3178.22,4427.46,4520.72,3051.59,"GNAI3"
"564","XLOC_000564",0,0,0,0,0,0,"MIR197"
"565","XLOC_000565",228.977,296.588,322.216,151.005,137.044,280.171,"AMPD2"
"566","XLOC_000566",183.004,194.81,157.621,105.099,111.023,155.23,"GSTM4"
"567","XLOC_000567",70.7263,93.8266,69.7436,113.556,107.553,106.011,"GSTM2"
"568","XLOC_000568",83.9875,79.5141,69.7436,86.9788,72.8588,76.6684,"GSTM1"
"569","XLOC_000569",0.884079,0.795141,0,0,1.73473,0,"GSTM5"
"570","XLOC_000570",55.697,63.6113,57.8872,10.8724,6.93893,23.6631,"CSF1"
"571","XLOC_000571",3759.99,3730.8,3471.84,3014.06,3112.11,2878.38,"AHCYL1"
"572","XLOC_000572",760.308,772.082,732.308,719.991,667.872,931.379,"FAM40A"
"573","XLOC_000573",0,1.59028,0.697436,0,0,0.946523,"UBL4B"
"574","XLOC_000574",5.30448,4.77085,2.78975,1.20804,1.73473,0.946523,"SLC6A17"
"575","XLOC_000575",91.9442,117.681,92.0616,99.0592,79.7977,162.802,"KCNC4"
"576","XLOC_000576",448.228,438.918,424.739,295.97,249.802,374.823,"RBM15"
"577","XLOC_000577",0,0.795141,0.697436,3.62412,5.2042,1.89305,"PROK1"
"578","XLOC_000578",0,0,0.697436,0,0,0,"CYMP"
"579","XLOC_000579",5.30448,7.15627,9.76411,3.62412,1.73473,0.946523,"CD53"
"580","XLOC_000580",624.16,579.658,562.831,747.776,636.647,565.074,"CEPT1"
"581","XLOC_000581",0,1.59028,0,0,8.67367,10.4118,"CHI3L2"
"582","XLOC_000582",9.72487,11.9271,10.4615,15.7045,19.0821,12.3048,"RP11-165H20.1"
"583","XLOC_000583",0,0,0,0,0,0,"CHIA"
"584","XLOC_000584",109.626,139.945,134.605,100.267,133.574,76.6684,"C1orf88"
"585","XLOC_000585",3424.92,3586.09,3806.61,3399.42,3233.54,2557.51,"ATP5F1"
"586","XLOC_000586",1.76816,4.77085,4.18462,7.24824,6.93893,5.67914,"C1orf162"
"587","XLOC_000587",677.205,736.301,790.196,717.575,697.363,524.374,"RAP1A"
"588","XLOC_000588",23.8701,27.8299,20.2257,4.83216,10.4084,9.46523,"LOC100506343"
"589","XLOC_000589",1208.54,1096.5,1126.36,1093.28,1058.19,713.679,"DDX20"
"590","XLOC_000590",1052.05,947.808,945.026,1152.47,1184.82,1010.89,"CTTNBP2NL"
"591","XLOC_000591",9.72487,7.95141,4.18462,35.0331,27.7557,26.5027,"WNT2B"
"592","XLOC_000592",3513.33,3295.86,3441.85,4571.22,4883.27,3467.12,"CAPZA1"
"593","XLOC_000593",813.353,831.717,795.078,502.544,541.237,957.882,"MOV10"
"594","XLOC_000594",13.2612,12.7223,11.159,3.62412,1.73473,4.73262,"FAM19A3"
"595","XLOC_000595",31.8269,31.8056,21.6205,21.7447,20.8168,22.7166,"AKR7A2P1"
"596","XLOC_000596",803.628,709.266,643.036,724.824,685.22,613.347,"LRIG2"
"597","XLOC_000597",383.69,370.536,338.257,2715.67,2557,2218.65,"MAGI3"
"598","XLOC_000598",29.1746,31.0105,19.5282,25.3688,17.3473,46.3796,"LOC100287722"
"599","XLOC_000599",230.745,224.23,253.169,253.688,291.435,281.117,"DCLRE1B"
"600","XLOC_000600",2074.05,2027.61,1938.87,3103.45,2886.6,2586.85,"HIPK1"
"601","XLOC_000601",980.444,999.492,1009.19,95.4351,90.2061,109.797,"OLFML3"
"602","XLOC_000602",33.595,27.0348,36.2667,0,5.2042,0.946523,"SYCP1"
"603","XLOC_000603",0.884079,0,0,0,0,0,"TSHB"
"604","XLOC_000604",887.616,817.405,788.103,6290.26,6690.87,5805.97,"VANGL1"
"605","XLOC_000605",132.612,140.74,136.698,368.452,416.336,342.641,"SLC22A15"
"606","XLOC_000606",1083.88,1008.24,870.401,1430.32,1618.51,1141.51,"MAB21L3"
"607","XLOC_000607",7952.29,8056.37,7963.33,14321.3,13942.1,13420.8,"ATP1A1"
"608","XLOC_000608",0,0,0,0,0,0,"MIR320B1"
"609","XLOC_000609",0,0,0.697436,0,0,0,"CD2"
"610","XLOC_000610",602.942,610.668,601.888,1162.13,1018.29,1244.68,"PTGFRN"
"611","XLOC_000611",25.6383,26.2397,32.7795,64.0261,58.9809,62.4705,"CD101"
"612","XLOC_000612",1883.97,1834.39,1707.32,1288.98,1330.54,1161.38,"TTF2"
"613","XLOC_000613",0,0,0,0,0,0,"MIR942"
"614","XLOC_000614",813.353,679.846,598.4,1738.37,1781.57,1263.61,"MAN1A2"
"615","XLOC_000615",38.0154,27.8299,28.5949,31.409,26.021,46.3796,"FAM46C"
"616","XLOC_000616",2432.99,2328.17,2441.03,1124.68,1092.88,697.588,"WDR3"
"617","XLOC_000617",4.4204,3.9757,0.697436,1.20804,1.73473,0,"HAO2"
"618","XLOC_000618",2.65224,0,0,0,0,0,"HSD3B2"
"619","XLOC_000619",0.884079,0,0,1.20804,0,0,"HSD3B1"
"620","XLOC_000620",34.4791,17.4931,16.7385,10.8724,3.46947,10.4118,"HSD3BP4"
"621","XLOC_000621",5043.67,5430.02,5482.55,1325.22,1360.03,2460.96,"PHGDH"
"622","XLOC_000622",121.119,107.344,111.59,71.2743,48.5725,54.8984,"FAM72B"
"623","XLOC_000623",0,0.795141,0,0,0,0,"HIST2H2BA"
"624","XLOC_000624",86.6398,64.4064,49.518,62.818,83.2672,53.0053,"EMBP1"
"625","XLOC_000625",24.7542,24.6494,16.7385,13.2884,15.6126,13.2513,"LOC100130000"
"626","XLOC_000626",0,0,0,0,0,0,"SRGAP2P2"
"627","XLOC_000627",68.0741,78.719,60.677,401.069,362.559,366.305,"NBPF9"
"628","XLOC_000628",769.149,745.842,774.852,1137.97,1196.97,865.122,"SEC22B"
"629","XLOC_000629",246.658,202.761,159.713,248.856,218.576,256.508,"NOTCH2NL"
"630","XLOC_000630",98.1328,98.5975,88.5744,229.527,154.391,222.433,"NBPF10"
"631","XLOC_000631",6.18855,3.18056,4.88206,0,0,0,"HFE2"
"632","XLOC_000632",591.449,571.706,496.575,125.636,147.452,93.7058,"TXNIP"
