"","tracking_id","ES_1","ES_0","ES_2","DefEnd_1","DefEnd_0","DefEnd_2","gene_short_name","es_mean","de_mean","xlog2","tstat","p","Bonf_p"
"3568","XLOC_003568",129.96,158.233,141.58,206.575,213.372,366.305,"TM7SF2",143.257666666667,262.084,0.871416931862499,-2.25097059337238,0.153247840432812,1
"997","XLOC_000997",1019.34,964.506,834.831,1761.32,1746.88,1646.95,"SRGAP2",939.559,1718.38333333333,0.870996241508132,-11.8968845164915,0.00699133947383583,1
"11448","XLOC_011449",89.292,85.8752,83.6924,159.461,171.739,141.979,"ZNF461",86.2865333333333,157.726333333333,0.870216224723989,-8.13011918940969,0.0147939691303933,1
"16078","XLOC_016079",2389.67,2123.82,2124.39,4274.04,4440.92,3414.11,"REST",2212.62666666667,4043.02333333333,0.869674481998099,-5.54309841013807,0.0310384939646437,1
"10561","XLOC_010562",191.845,166.98,178.544,329.795,374.702,277.331,"ZNF429",179.123,327.276,0.869557213534683,-5.1017976160891,0.0363384159212952,1
"2591","XLOC_002591",625.044,518.432,486.113,1055.83,1099.82,820.636,"LCOR",543.196333333333,992.095333333333,0.869005018865293,-4.66172833278231,0.0430650092832267,1
"4039","XLOC_004039",675.437,684.616,704.411,1401.33,1445.03,922.86,"BTBD10",688.154666666667,1256.40666666667,0.868498742878966,-3.39319491820475,0.0769600072672638,1
"15222","XLOC_015223",3200.37,3101.85,3531.12,6472.67,6739.44,4738.3,"SKIL",3277.78,5983.47,0.868263364743606,-4.22353488373048,0.0517465316581048,1
"20793","XLOC_020795",323.573,287.841,208.534,489.256,444.092,563.181,"SPDYE7P",273.316,498.843,0.868015911938848,-4.64200481275856,0.0434082115868032,1
"4524","XLOC_004524",7.95671,4.77085,3.48718,12.0804,5.2042,12.3048,"CCDC153",5.40491333333333,9.86313333333333,0.867774551871042,-1.66196008992412,0.23841072785801,1
"7488","XLOC_007489",720.525,705.29,629.088,1321.6,1266.36,1161.38,"CSNK1G1",684.967666666667,1249.78,0.867566364648606,-10.2984567195458,0.00929749299749441,1
"15309","XLOC_015310",296.167,292.612,272,548.45,553.38,468.529,"PIGX",286.926333333333,523.453,0.867379624827486,-8.29566421202396,0.0142218250125823,1
"10825","XLOC_010826",898.225,964.506,1007.1,1584.95,1474.52,2176.06,"CYTH2",956.610333333333,1745.17666666667,0.867369809301832,-3.58310662315255,0.0698296515404282,1
"6730","XLOC_006731",7.95671,11.132,8.36924,15.7045,17.3473,17.0374,"GPX2",9.15265,16.6964,0.867275651318065,-6.75380045369457,0.0212276111193431,1
"8361","XLOC_008362",38.8995,34.9862,35.5693,37.4492,58.9809,103.171,"KCTD13",36.485,66.5337,0.866781811783723,-1.55027592087847,0.261216596875988,1
"13517","XLOC_013518",40.6676,36.5765,41.8462,47.1135,45.1031,124.941,"SNAI1",39.6967666666667,72.3858666666667,0.866686535249093,-1.24140061262216,0.34030322154326,1
"1028","XLOC_001028",1325.23,1336.63,1307.69,2612.99,2754.76,1870.33,"PPP2R5A",1323.18333333333,2412.69333333333,0.866631584974016,-3.97078456820653,0.057963599587436,1
"15917","XLOC_015918",374.85,376.102,374.523,757.441,634.912,659.727,"PIGG",375.158333333333,684.026666666667,0.86655296448042,-8.25791245488059,0.014349362966279,1
"12879","XLOC_012880",1.76816,3.9757,2.78975,4.83216,6.93893,3.78609,"SNORD89",2.84453666666667,5.18572666666667,0.866352487707287,-2.08036164483537,0.172993586484192,1
"1639","XLOC_001639",157.366,146.306,145.764,287.513,261.945,269.759,"TGFBR3",149.812,273.072333333333,0.866129964181829,-14.5758862888717,0.0046738736885837,1
"15748","XLOC_015749",730.249,599.536,526.565,1093.28,1200.44,1089.45,"XRN1",618.783333333333,1127.72333333333,0.86590692778371,-7.29066324735507,0.0182985450300793,1
"2228","XLOC_002228",373.966,314.876,342.441,672.878,699.098,507.337,"EGLN1",343.761,626.437666666667,0.865765083089882,-4.52938997372894,0.0454468036873049,1
"8662","XLOC_008663",35.3632,37.3716,36.9641,38.6573,69.3893,91.8128,"SLC16A13",36.5663,66.6198,0.865436369458315,-1.94909414503926,0.190610695322827,1
"13424","XLOC_013425",0,2.38542,1.39487,1.20804,0,5.67914,"MYH7B",1.26009666666667,2.29572666666667,0.865416469947474,-0.556580292372026,0.633779742345689,1
"10297","XLOC_010298",11.493,11.9271,13.9487,19.3286,15.6126,33.1283,"AMH,MIR4321",12.4562666666667,22.6898333333333,0.865174276415729,-1.90151736906354,0.197591157284148,1
"1525","XLOC_001525",503.041,439.713,361.97,724.824,914.205,737.342,"SPATA6",434.908,792.123666666667,0.865015435039546,-4.85964430560769,0.0398311435998254,1
"2029","XLOC_002029",962.762,873.86,980.596,1819.31,1913.41,1398.02,"RC3H1",939.072666666667,1710.24666666667,0.864895713225949,-4.76442426811208,0.0413407888249812,1
"12535","XLOC_012536",2094.38,1943.32,2019.08,3988.95,4191.12,2848.09,"LRRFIP1",2018.92666666667,3676.05333333333,0.864569189141249,-3.94231742943052,0.0587311497564286,1
"17375","XLOC_017376",9.72487,10.3368,5.57949,7.24824,13.8779,25.5561,"LOC100132356",8.54705333333333,15.5607466666667,0.864412258351677,-1.26229944309445,0.334099078502708,1
"22274","XLOC_022276",97.2487,100.188,82.2975,101.475,116.227,291.529,"PKN3",93.2447333333333,169.743666666667,0.864263600639261,-1.24810248667826,0.338298779634223,1
"20787","XLOC_020789",398.72,422.22,449.847,869.788,870.836,572.647,"SBDS",423.595666666667,771.090333333333,0.864212051146662,-3.46399444204826,0.074183992277791,1
"7643","XLOC_007644",24.7542,28.6251,16.7385,49.5296,36.4294,41.647,"GABARAPL3",23.3726,42.5353333333333,0.863843529580987,-3.70506061018052,0.0657441472569713,1
"277","XLOC_000277",3775.02,3481.92,3429.99,6870.12,6895.57,5677.25,"ZMYM4",3562.31,6480.98,0.863398913596779,-7.0154343876666,0.0197194549846039,1
"16889","XLOC_016890",651.566,580.453,553.067,1130.72,1110.23,1005.21,"ZSWIM6",595.028666666667,1082.05333333333,0.862740530066666,-9.99810795096385,0.00985613139409882,1
"10313","XLOC_010314",39.7836,25.4445,34.8718,45.9055,53.7767,82.3475,"NFIC",33.3666333333333,60.6765666666667,0.862733327103346,-2.30588117592888,0.147552218298488,1
"21784","XLOC_021786",170.627,156.643,175.754,346.707,357.355,210.128,"CCNE2",167.674666666667,304.73,0.861866803166628,-2.87065571405105,0.102949182970306,1
"128","XLOC_000128",12.3771,15.9028,13.9487,26.5769,10.4084,39.754,"CLCNKB",14.0762,25.5797666666667,0.861745186608871,-1.34590952194153,0.310602865892989,1
"1001","XLOC_001001",724.061,706.88,714.175,1244.28,1249.01,1404.64,"MAPKAPK2",715.038666666667,1299.31,0.861652517063798,-11.0411934674247,0.00810333902312429,1
"16448","XLOC_016449",66.3059,62.021,53.7026,113.556,109.288,107.904,"ARAP2",60.6765,110.249333333333,0.861560157796659,-12.173781525106,0.00668005880358945,1
"17608","XLOC_017609",805.396,850.006,820.185,1600.65,1646.26,1250.36,"YIPF5",825.195666666667,1499.09,0.861278849772707,-5.35915976442476,0.0330992342300461,1
"23113","XLOC_023115",157.366,170.955,156.923,263.353,320.926,297.208,"ZC3H12B",161.748,293.829,0.861228918864473,-7.62209521764484,0.0167807464254945,1
"6325","XLOC_006326",2142.12,2185.84,2383.14,3711.1,3689.78,4790.36,"VRTN",2237.03333333333,4063.74666666667,0.861223713825165,-4.92581939744859,0.0388292254877251,1
"11105","XLOC_011106",38.8995,46.1182,56.4924,22.9527,69.3893,164.695,"MBD3",47.1700333333333,85.679,0.861071021444924,-0.91619284388755,0.456283023764436,1
"16894","XLOC_016895",44.204,35.7813,44.6359,84.5628,74.5935,67.2032,"RNF180",41.5404,75.4531666666667,0.861066341748954,-5.85006535716014,0.0279985261918654,1
"16567","XLOC_016568",2678.76,2611.24,2302.24,4928.8,4914.5,3943.22,"SEC31A",2530.74666666667,4595.50666666667,0.86066083348174,-5.96491782282719,0.02697351080464,1
"17832","XLOC_017833",0.884079,1.59028,11.8564,3.62412,13.8779,8.51871,"HIST1H4E",4.77691966666667,8.67357666666667,0.860546415708649,-0.843539291369426,0.487733655092117,1
"22843","XLOC_022845",128.191,147.101,122.051,202.951,230.72,287.743,"INPP5E",132.447666666667,240.471333333333,0.860442492153258,-4.14332875142362,0.0536095249778498,1
"13671","XLOC_013672",60.1174,51.6842,61.3744,106.307,107.553,100.331,"BFSP1",57.7253333333333,104.730333333333,0.859402850570367,-12.4635652444581,0.00637597087296961,1
"2198","XLOC_002198",545.477,670.304,703.016,915.694,1042.57,1522.96,"PYCR2",639.599,1160.408,0.859392558497158,-2.72580147297042,0.112356614275113,1
"9842","XLOC_009843",103.437,128.813,98.3385,148.589,159.595,291.529,"TMC6",110.196166666667,199.904333333333,0.859235707228674,-1.91359506817264,0.195787140085199,1
"8321","XLOC_008322",1408.34,1280.97,1005.01,2542.92,2189.23,1968.77,"LOC100190986",1231.44,2233.64,0.859050346182346,-4.88249277988457,0.0394809569050281,1
"17062","XLOC_017063",485.36,469.928,552.37,1014.75,1073.8,645.529,"UBE2B",502.552666666667,911.359666666667,0.858745727539162,-2.99773205262595,0.0955904111385335,1
"14708","XLOC_014709",0.884079,0.795141,0.697436,2.41608,0,1.89305,"CNTN6",0.792218666666667,1.43637666666667,0.858463522049236,-0.875376059258211,0.473684279993504,1
"16658","XLOC_016659",4.4204,10.3368,4.88206,8.45628,13.8779,13.2513,"TNIP3",6.54642,11.8618266666667,0.857548125638923,-2.07822444011813,0.173262395664599,1
"11772","XLOC_011773",35.3632,34.1911,21.6205,48.3216,67.6546,49.2192,"GP6",30.3916,55.0651333333333,0.857466479304111,-3.21117719235258,0.0848211347820214,1
"18480","XLOC_018481",0.884079,0.795141,2.78975,2.41608,0,5.67914,"SNORD117",1.48965666666667,2.69840666666667,0.857127928490831,-0.68313137844173,0.565040478534091,1
"1169","XLOC_001169",674.552,677.46,586.544,1165.76,947.164,1398.02,"LOC729737",646.185333333333,1170.31466666667,0.856876573717235,-3.92472218449135,0.0592129789668426,1
"20703","XLOC_020705",1218.26,1156.14,1185.64,2458.36,2296.79,1692.38,"KBTBD2",1186.68,2149.17666666667,0.856853129652984,-4.11672927705427,0.0542489998440371,1
"4450","XLOC_004450",236.049,246.494,241.313,486.84,482.256,341.695,"PDGFD",241.285333333333,436.930333333333,0.856663043351835,-4.09887554286396,0.0546844765338922,1
"8163","XLOC_008164",7.07263,8.74655,12.5539,8.45628,6.93893,35.9679,"MC1R",9.45769333333333,17.1210366666667,0.856209790415052,-0.800600592502341,0.507354082879592,1
"15433","XLOC_015434",261.687,279.89,282.462,518.249,589.809,383.342,"LZTFL1",274.679666666667,497.133333333333,0.855882722835173,-3.65385508930363,0.0674162681105372,1
"18827","XLOC_018828",15.0293,7.15627,6.97436,22.9527,15.6126,14.1979,"PBOV1",9.71997666666667,17.5877333333333,0.855544807887721,-2.07243775430803,0.173993074342656,1
"234","XLOC_000234",1.76816,0,6.97436,6.0402,6.93893,2.83957,"RNU11",2.91417333333333,5.2729,0.855509945800155,-0.9686623806281,0.434901879351079,1
"23314","XLOC_023316",47.7403,63.6113,34.1744,101.475,104.084,57.7379,"LOC100129662",48.5086666666667,87.7656333333333,0.855413604230508,-2.2727913888406,0.150948800994287,1
"8962","XLOC_008963",15.0293,15.9028,16.7385,30.201,19.0821,36.9144,"CCDC103",15.8902,28.7325,0.854546243382902,-2.45870189184441,0.133163782775857,1
"11665","XLOC_011666",257.267,260.806,307.569,512.209,532.563,447.706,"LOC100506033",275.214,497.492666666667,0.85412139855343,-7.34046021431199,0.0180577774757232,1
"20740","XLOC_020742",283.789,329.984,275.487,490.464,530.828,585.898,"TMED4",296.42,535.73,0.853863294669073,-7.37699100521942,0.0178841335542373,1
"13037","XLOC_013038",25.6383,27.8299,22.318,44.6975,46.8378,45.4331,"MLK7-AS1",25.2620666666667,45.6561333333333,0.85383601183238,-11.8511729674552,0.00704480685296639,1
"20216","XLOC_020217",580.84,540.696,502.154,1007.5,1087.68,838.62,"ZNF138",541.23,977.933333333333,0.853494309498339,-5.68355555235171,0.0295899176382943,1
"6267","XLOC_006268",216.599,213.893,203.651,306.842,400.723,438.24,"PRKCH",211.381,381.935,0.853481426838818,-4.34247971863079,0.0491532560810994,1
"4864","XLOC_004864",1618.75,1624.47,1582.48,3133.65,2864.04,2720.31,"RAB5B",1608.56666666667,2906,0.853258973584832,-10.6466834388754,0.00870703325281928,1
"9101","XLOC_009102",3645.06,3487.49,3660.84,6975.22,7136.69,5380.99,"PRKAR1A",3597.79666666667,6497.63333333333,0.852800680087352,-5.1507726163116,0.0356870428676405,1
"6567","XLOC_006568",81.3353,72.3578,82.9949,118.388,119.697,189.305,"RNASE1",78.896,142.463333333333,0.852566588669005,-2.68718256377138,0.115069148568288,1
"3622","XLOC_003622",4.4204,3.9757,2.78975,3.62412,5.2042,11.3583,"LOC100130987",3.72861666666667,6.72887333333333,0.85172448012302,-1.24548820501716,0.339078995842861,1
"12823","XLOC_012824",35.3632,34.9862,30.6872,56.7779,55.5115,70.0427,"SFTPB",33.6788666666667,60.7773666666667,0.851690576955723,-5.54945260097377,0.03097072180077,1
"16758","XLOC_016759",17.6816,9.54169,8.36924,20.5367,19.0821,24.6096,"C4orf38",11.8641766666667,21.4094666666667,0.851636871154811,-2.83808464113755,0.104964508146393,1
"10449","XLOC_010450",10734.5,11369.7,12109.6,20465.4,20015.4,21258.9,"CALR",11404.6,20579.9,0.851620124958364,-17.0376709857548,0.0034272235582359,1
"10247","XLOC_010248",7.07263,7.15627,4.88206,8.45628,15.6126,10.4118,"LOC100131655",6.37032,11.49356,0.851387975397651,-2.26536707307975,0.151725665067644,1
"21833","XLOC_021835",576.42,580.453,604.677,1141.6,1063.39,973.026,"EXT1",587.183333333333,1059.33866666667,0.851280963074247,-9.53885111038105,0.0108123347387229,1
"7774","XLOC_007775",234.281,236.157,218.995,413.149,482.256,348.321,"CLUAP1",229.811,414.575333333333,0.851186425773812,-4.73143776900007,0.0418833983413897,1
"12202","XLOC_012203",2.65224,9.54169,15.3436,14.4965,8.67367,26.5027,"PSD4",9.17917666666667,16.5576233333333,0.851058943612825,-1.15222157433065,0.368360188817779,1
"2028","XLOC_002028",2.65224,0.795141,2.78975,2.41608,6.93893,1.89305,"SERPINC1",2.07904366666667,3.74935333333333,0.850721729616346,-0.967613018684949,0.435318782277015,1
"6139","XLOC_006140",53.9288,65.2016,51.6103,97.8512,95.4103,114.529,"ANG,RNASE4",56.9135666666667,102.596833333333,0.850141704219705,-6.23337998593536,0.0247839138097215,1
"151","XLOC_000151",22.102,26.2397,23.7128,37.4492,45.1031,47.3262,"UBXN10",24.0181666666667,43.2928333333333,0.850002189213542,-5.97714051945143,0.0268677084873396,1
"21908","XLOC_021910",446.46,439.713,487.508,722.408,745.935,1007.1,"FAM83H",457.893666666667,825.147666666667,0.849639713505558,-3.97273207804608,0.0579116238978806,1
"7544","XLOC_007545",4.4204,7.95141,5.57949,3.62412,6.93893,21.77,"STOML1",5.98376666666667,10.7776833333333,0.848921279207632,-0.844773744945347,0.487181035756215,1
"16275","XLOC_016276",115.814,104.163,118.564,224.695,209.903,175.107,"ARHGAP10",112.847,203.235,0.848780810941276,-5.88983937572817,0.0276371341110916,1
"11748","XLOC_011749",181.236,197.195,159.016,320.13,359.09,288.69,"ZNF677",179.149,322.636666666667,0.848750415147548,-6.19112707572734,0.0251106772068594,1
"15015","XLOC_015016",44.204,34.1911,42.5436,70.0663,72.8588,74.7753,"LOC100009676",40.3129,72.5668,0.848068082018819,-9.52439235143554,0.0108446550777599,1
"7458","XLOC_007459",915.022,869.884,936.657,1661.05,1875.25,1361.1,"CCPG1,DYX1C1,DYX1C1-CCPG1",907.187666666667,1632.46666666667,0.84758060178459,-4.82231523651434,0.0404131638413952,1
"11595","XLOC_011596",2.65224,6.36113,3.48718,8.45628,12.1431,1.89305,"IGFL3",4.16685,7.49747666666667,0.84744796096695,-1.040468839398,0.407385568010511,1
"15708","XLOC_015709",0.884079,0.795141,2.78975,3.62412,3.46947,0.946523,"SNORA7B",1.48965666666667,2.68003766666667,0.847273417928978,-1.09747212432007,0.38692009313614,1
"5563","XLOC_005564",914.138,797.526,781.826,1588.57,1670.55,1225.75,"EEA1",831.163333333333,1494.95666666667,0.846899750122795,-4.64522267953109,0.0433519453128457,1
"8615","XLOC_008616",3925.31,3863.59,3748.72,7678.3,7672.73,5400.86,"PAFAH1B1",3845.87333333333,6917.29666666667,0.846897084325285,-4.04143477442113,0.0561206284826385,1
"12745","XLOC_012746",762.076,765.721,653.498,1330.05,1379.11,1213.44,"VPS54",727.098333333333,1307.53333333333,0.846625332361476,-9.45413887896645,0.0110037662194117,1
"8239","XLOC_008240",231.629,278.299,255.959,511.001,508.277,357.786,"ZNF200",255.295666666667,459.021333333333,0.846392155485357,-3.88886899484655,0.0602127378277885,1
"8071","XLOC_008072",28.2905,40.5522,32.7795,31.409,43.3683,107.904,"FUK",33.8740666666667,60.8937666666667,0.84611335917677,-1.12461303653496,0.377588153370819,1
"7656","XLOC_007657",25.6383,21.4688,9.76411,27.7849,34.6947,39.754,"DNM1P46",18.95707,34.0778666666667,0.846099024306706,-2.57025020585105,0.123867006045191,1
"7480","XLOC_007481",0,0.795141,0.697436,0,1.73473,0.946523,"MGC15885",0.497525666666667,0.893751,0.845101996747436,-0.706927054396672,0.55287734679602,1
"6884","XLOC_006885",1266.89,1272.23,1177.27,2082.66,2078.21,2513.97,"CYFIP1",1238.79666666667,2224.94666666667,0.844831348059635,-6.67384349288565,0.0217227455114997,1
"15644","XLOC_015645",68.9582,70.7675,70.4411,120.804,123.166,133.46,"KIAA1407",70.0556,125.81,0.844674314918781,-14.2050025619335,0.00491930217023187,1
"22934","XLOC_022936",277.601,282.275,288.041,544.826,560.319,417.417,"MSL3",282.639,507.520666666667,0.844506021267835,-4.95619527884417,0.0383816920360006,1
"16208","XLOC_016209",1186.43,1135.46,1028.02,2269.91,2060.86,1683.87,"SEC24B",1116.63666666667,2004.88,0.844356052900964,-4.99807180062718,0.0377770536462344,1
"10158","XLOC_010159",2443.6,2328.17,2172.51,4252.3,4789.6,3423.58,"TRAPPC8",2314.76,4155.16,0.844041411894134,-4.54414160199758,0.0451718742910483,1
"2260","XLOC_002260",3139.37,2833.09,2756.97,5527.99,5821.77,4319.93,"CEP170",2909.81,5223.23,0.84401727934763,-4.87888244386063,0.0395359889077898,1
"226","XLOC_000226",146.757,176.521,160.41,266.977,282.762,318.032,"XKR8",161.229333333333,289.257,0.843237627743147,-7.37013648517421,0.0179165258412808,1
"22163","XLOC_022165",402.256,426.196,445.662,831.131,841.346,613.347,"ZNF189",424.704666666667,761.941333333333,0.843219958663068,-4.4721757576353,0.0465366393137295,1
"7280","XLOC_007281",48.6244,54.0696,48.8206,79.7306,105.819,86.1336,"SV2B",50.5048666666667,90.5610666666667,0.8424685377812,-4.97610955942395,0.0380923962604941,1
"16","XLOC_000016",147.641,139.15,175.057,264.561,308.783,254.615,"B3GALT6",153.949333333333,275.986333333333,0.842141207529049,-6.14392325771443,0.0254833296082086,1
"6268","XLOC_006269",4.4204,3.18056,0.697436,2.41608,8.67367,3.78609,"FLJ22447",2.766132,4.95861333333333,0.842066726491305,-1.00022643728812,0.422562584924702,1
"14607","XLOC_014608",63.6537,61.2259,54.4,86.9788,76.3283,158.069,"C22orf23",59.7598666666667,107.125366666667,0.842051308003601,-1.83545930462769,0.207860512233405,1
"22155","XLOC_022157",2708.82,2476.07,2569.36,4991.62,5027.26,3878.85,"TGFBR1",2584.75,4632.57666666667,0.841790104121281,-5.34650676134361,0.0332483483998643,1
"9869","XLOC_009870",143.221,134.379,132.513,166.709,152.657,415.524,"SLC38A10",136.704333333333,244.963333333333,0.84150684447202,-1.26706733340473,0.332702687169094,1
"21605","XLOC_021607",29.1746,34.1911,32.0821,73.6904,53.7767,43.5401,"GNRH1",31.8159333333333,57.0024,0.841273218797231,-2.80770603472932,0.106894931776841,1
"12540","XLOC_012541",1.76816,3.9757,5.57949,8.45628,5.2042,6.62566,"KLHL30",3.77445,6.76204666666667,0.841193537539831,-2.05839042783586,0.175784294283,1
"8805","XLOC_008806",15.0293,15.1077,4.88206,4.83216,19.0821,38.8075,"TP53I13",11.67302,20.9072533333333,0.840825683961294,-0.886285112682935,0.468966680592695,1
"14507","XLOC_014508",1.76816,0,0.697436,0,3.46947,0.946523,"C22orf43",0.821865333333333,1.47199766666667,0.840801458787693,-0.562356154309865,0.630495903959662,1
"13149","XLOC_013150",99.0169,77.9238,82.9949,189.662,150.922,124.941,"LOC100130451",86.6452,155.175,0.840704412113526,-3.45249429685299,0.0746249859467319,1
"2181","XLOC_002181",17.6816,13.5174,16.041,24.1608,43.3683,17.0374,"C1orf140",15.7466666666667,28.1888333333333,0.840077305521079,-1.56385496095629,0.258298406275663,1
